TransactionAmount,CustomerAge,TransactionDuration,AccountBalance,LoginAttempts,TimeGap,TransactionHour,DBSCAN_Cluster
101.19,64.0,75.0,14389.45,1.0,490411.05,18.0,0
827.1400000000001,36.0,265.0,9800.21,4.0,945523.0166666667,17.0,-1
61.97,74.0,95.0,7014.69,1.0,765445.4,18.0,0
27.20999999999998,79.0,102.0,3520.61,1.0,732451.9166666666,16.0,0
173.74,80.0,64.0,4913.42,1.0,608543.5,17.0,0
176.11,38.0,105.0,9155.35,1.0,650361.5833333334,16.0,0
88.4,46.0,174.0,2567.53,1.0,517807.56666666665,18.0,0
567.92,53.0,14.0,3779.47,1.0,723825.0833333334,16.0,0
138.11,68.0,104.0,4177.65,1.0,473198.0333333333,17.0,0
456.93,28.0,193.0,7284.76,1.0,582710.9333333333,16.0,0
101.42000000000002,66.0,146.0,6530.59,1.0,804432.1166666667,17.0,0
300.61,44.0,51.0,7895.54,1.0,795770.1666666666,17.0,0
265.94,54.0,132.0,6781.3,1.0,745435.5,16.0,0
345.54,29.0,50.0,2091.78,1.0,935525.4833333333,16.0,0
411.52,41.0,88.0,11108.39,1.0,955588.95,17.0,0
111.20999999999998,35.0,111.0,9088.36,1.0,634415.5166666667,18.0,0
316.37,53.0,86.0,4671.69,1.0,624393.7166666667,17.0,0
260.63,37.0,142.0,7534.73,1.0,460150.36666666664,18.0,0
92.36000000000001,29.0,144.0,6353.14,1.0,846199.35,16.0,0
262.06,63.0,118.0,13587.52,1.0,604321.1333333333,16.0,0
64.5,74.0,230.0,1351.2399999999998,1.0,640176.2,18.0,0
253.55,28.0,85.0,2797.26,5.0,954192.2333333333,16.0,-1
408.28,21.0,125.0,1222.77,3.0,863497.0166666667,16.0,0
175.94,57.0,89.0,3728.04,1.0,745430.9666666667,16.0,0
199.47,57.0,142.0,6067.44,1.0,644620.7333333333,16.0,0
51.06999999999999,63.0,133.0,4292.16,1.0,936845.2333333333,18.0,0
435.86,56.0,134.0,3801.82,1.0,447291.5,17.0,0
74.73000000000002,64.0,162.0,6353.22,1.0,926810.8,17.0,0
182.79,23.0,14.0,1251.85,1.0,540945.65,16.0,0
628.36,44.0,108.0,11869.71,1.0,941277.9166666666,16.0,0
268.39,29.0,177.0,9409.43,1.0,895078.7166666667,18.0,0
362.27,80.0,47.0,6003.59,1.0,781410.95,16.0,0
560.15,50.0,92.0,817.8299999999999,1.0,644529.25,18.0,0
351.99,80.0,45.0,3663.64,2.0,735313.3166666667,16.0,0
132.36,28.0,160.0,319.64999999999964,1.0,866348.1333333333,17.0,0
24.769999999999982,40.0,17.0,478.22999999999956,1.0,530831.3666666667,16.0,0
668.67,44.0,143.0,13446.81,4.0,522148.4,17.0,-1
80.24000000000001,53.0,58.0,8012.81,1.0,769843.5166666667,17.0,0
8.649999999999977,68.0,198.0,4201.22,1.0,503503.26666666666,16.0,0
178.91,18.0,19.0,8870.89,1.0,863490.0333333333,16.0,0
115.22,27.0,108.0,906.1999999999998,1.0,477543.56666666665,17.0,0
161.63,46.0,276.0,9286.37,1.0,453095.61666666664,16.0,0
542.75,70.0,63.0,2224.08,1.0,478899.61666666664,18.0,0
317.47,67.0,16.0,14639.28,1.0,795756.4,17.0,0
280.99,45.0,29.0,9733.59,1.0,896524.3833333333,18.0,0
24.189999999999998,29.0,28.0,2756.2,1.0,913834.3,17.0,0
586.85,36.0,86.0,6655.15,1.0,643154.85,16.0,0
372.41,55.0,143.0,3233.87,1.0,725154.3,18.0,0
63.170000000000016,20.0,148.0,1676.5699999999997,1.0,673298.35,18.0,0
383.69,54.0,285.0,8371.11,1.0,532263.9166666666,17.0,0
247.17,65.0,149.0,2611.64,1.0,765488.8,17.0,0
48.78,18.0,136.0,552.0599999999995,1.0,648926.5,16.0,0
4.149999999999977,60.0,119.0,6017.36,1.0,549575.15,16.0,0
60.99000000000001,34.0,58.0,7281.46,1.0,663293.5666666667,17.0,0
408.19,26.0,241.0,6847.47,1.0,467480.35,16.0,0
524.6,58.0,76.0,13017.7,1.0,830312.2,17.0,0
108.95999999999998,26.0,247.0,7597.66,1.0,562434.55,18.0,0
70.03,63.0,49.0,7330.31,1.0,463053.36666666664,18.0,0
124.84,52.0,79.0,6711.78,1.0,588386.7666666667,17.0,0
324.04,54.0,30.0,2248.06,1.0,702199.0333333333,16.0,0
39.69,70.0,163.0,3524.68,1.0,805851.2833333333,17.0,0
157.7,58.0,46.0,8332.58,1.0,487601.75,17.0,0
81.26999999999998,22.0,68.0,1814.48,1.0,522214.2166666667,16.0,0
193.82,37.0,176.0,3886.77,1.0,811579.3833333333,17.0,0
16.730000000000018,79.0,165.0,7591.13,1.0,489019.4666666667,17.0,0
474.05,57.0,214.0,1484.31,1.0,650260.15,18.0,0
39.20999999999998,66.0,245.0,9385.57,4.0,782876.35,16.0,-1
637.75,79.0,152.0,4202.92,1.0,674881.7666666667,16.0,0
153.59,66.0,174.0,4813.12,1.0,791425.7333333333,17.0,0
186.6,18.0,139.0,9716.68,1.0,540967.35,16.0,0
644.08,24.0,55.0,1980.62,1.0,785678.3,17.0,0
226.66,41.0,168.0,10216.25,1.0,450072.5333333333,18.0,0
305.0,22.0,222.0,944.8299999999999,1.0,559606.3333333334,17.0,0
233.1,42.0,37.0,7469.2,1.0,946962.85,17.0,0
793.13,68.0,76.0,13389.16,1.0,782851.6333333333,16.0,0
224.19,52.0,93.0,8475.47,1.0,589884.9333333333,16.0,0
214.83,23.0,63.0,991.6900000000005,1.0,856199.25,18.0,0
163.46,63.0,111.0,6953.8,1.0,608581.6333333333,17.0,0
194.99,34.0,91.0,1370.0299999999997,1.0,487626.3333333333,17.0,0
23.399999999999977,46.0,175.0,14851.28,4.0,913779.4166666666,18.0,-1
227.5,34.0,277.0,11505.35,1.0,866352.0333333333,16.0,0
259.9,26.0,100.0,914.2799999999997,1.0,720958.7666666667,16.0,0
59.50999999999999,36.0,55.0,9955.88,1.0,834719.8833333333,16.0,0
50.629999999999995,64.0,143.0,4732.81,1.0,762711.2166666667,16.0,0
1074.95,20.0,91.0,530.8599999999997,1.0,749720.9166666666,16.0,0
112.93999999999997,73.0,31.0,3807.84,1.0,497671.5333333333,17.0,0
11.810000000000002,21.0,131.0,320.25,1.0,886560.25,16.0,0
329.14,55.0,14.0,12033.92,1.0,512131.3,16.0,0
154.24,61.0,82.0,6109.55,1.0,523669.0333333333,16.0,0
233.44,20.0,297.0,1691.88,1.0,941264.1,16.0,0
141.8,18.0,116.0,1697.67,1.0,510552.5333333333,18.0,0
209.03,55.0,126.0,8359.5,1.0,563870.3166666667,18.0,0
1137.63,26.0,144.0,1629.12,1.0,905232.6166666667,16.0,0
261.14,42.0,162.0,6100.08,1.0,775524.8166666667,18.0,0
101.81,45.0,105.0,13872.03,1.0,710779.6333333333,17.0,0
98.70999999999998,32.0,117.0,10095.23,1.0,594146.2166666667,17.0,0
87.38,21.0,252.0,1504.9899999999998,1.0,880666.2666666667,18.0,0
83.38999999999999,32.0,158.0,13182.11,1.0,594251.4333333333,16.0,0
267.55,46.0,40.000000000000014,4330.04,1.0,733925.9666666667,16.0,0
870.05,29.0,39.0,905.25,1.0,620128.7333333333,16.0,0
154.32,38.0,269.0,6972.5,1.0,442998.18333333335,16.0,0
164.51,78.0,110.0,3553.69,1.0,745317.4333333333,18.0,0
758.12,69.0,90.0,6164.65,1.0,704964.75,18.0,0
103.75999999999999,28.0,188.0,9626.14,1.0,843350.9666666667,16.0,0
583.92,55.0,139.0,6364.14,1.0,663354.6666666666,16.0,0
204.06,77.0,159.0,4351.83,1.0,967200.0833333334,16.0,0
53.50999999999999,56.0,165.0,5773.5,1.0,539476.7666666667,16.0,0
1108.4599999999998,30.0,262.0,9257.04,1.0,620150.35,16.0,0
52.94999999999999,68.0,14.0,6335.58,1.0,654604.8833333333,18.0,0
120.17000000000002,49.0,105.0,5403.79,1.0,653224.1333333333,17.0,0
220.8,31.0,28.0,8135.31,1.0,611366.1333333333,18.0,0
119.00999999999999,45.0,87.0,9798.26,1.0,866322.6,17.0,0
183.32,21.0,74.0,137.42000000000007,1.0,782861.6666666666,16.0,0
858.8800000000001,60.0,227.0,7015.46,1.0,633100.6166666667,16.0,0
11.45999999999998,41.0,128.0,2356.71,1.0,906675.9833333333,16.0,0
61.370000000000005,75.0,164.0,4294.44,1.0,916756.6,16.0,0
103.07999999999998,49.0,150.0,9251.38,1.0,886518.6666666666,16.0,0
1.2099999999999795,55.0,196.0,7542.74,1.0,634492.4666666667,17.0,0
425.18,26.0,172.0,9880.71,1.0,571207.75,16.0,0
60.96000000000001,52.0,238.0,6189.24,1.0,543814.1666666666,16.0,0
64.20999999999998,51.0,37.0,12540.18,1.0,957093.1333333333,16.0,0
523.02,53.0,83.0,4586.11,1.0,769773.8833333333,18.0,0
50.25999999999999,65.0,164.0,1519.38,1.0,519259.19999999995,17.0,0
110.07999999999996,19.0,95.0,1447.2600000000002,1.0,503453.1,17.0,0
54.47,23.0,34.0,1131.4199999999996,1.0,513504.13333333336,17.0,0
79.75999999999999,68.0,115.0,10278.75,1.0,836142.65,16.0,0
16.79000000000002,30.0,146.0,535.1499999999996,1.0,523648.45,16.0,0
1531.31,18.0,62.0,859.8599999999997,4.0,543726.1833333333,18.0,-1
68.61999999999998,29.0,157.0,13891.47,1.0,710833.1166666667,16.0,0
157.16,20.0,280.0,1545.77,1.0,866312.95,17.0,0
643.3800000000001,18.0,105.0,1046.7399999999993,1.0,523612.6666666667,17.0,0
328.34,42.0,31.0,2840.45,1.0,559671.2166666667,16.0,0
72.68,69.0,44.0,6216.77,1.0,679093.5166666667,17.0,0
354.76,51.0,279.0,10141.92,1.0,772777.5666666667,16.0,0
793.88,22.0,252.0,1404.06,1.0,893749.7333333333,16.0,0
29.21999999999997,27.0,69.0,7795.79,1.0,886416.6666666666,18.0,0
653.97,37.0,100.0,3886.65,1.0,571110.8166666667,17.0,0
366.43,21.0,92.0,1560.4499999999998,1.0,926850.65,16.0,0
120.86000000000001,33.0,162.0,13566.58,4.0,509174.05,17.0,-1
233.74,72.0,142.0,4749.54,1.0,906682.7833333333,16.0,0
471.8399999999999,18.0,138.0,1044.33,1.0,578317.35,17.0,0
213.4,73.0,100.0,2012.2399999999998,1.0,644608.8166666667,16.0,0
254.21,48.0,46.0,2487.2,1.0,765562.7,16.0,0
577.73,37.0,63.0,14977.99,1.0,517900.15,16.0,0
170.26,27.0,265.0,1969.48,1.0,584109.1166666667,16.0,0
337.73,78.0,107.0,7001.2,4.0,764094.8166666667,17.0,-1
330.61,64.0,113.0,2525.25,1.0,700805.9166666666,16.0,0
132.33,35.0,47.0,7457.94,1.0,517896.26666666666,16.0,0
672.74,46.0,118.0,5386.52,1.0,650372.15,16.0,0
74.04000000000002,18.0,66.0,1690.23,1.0,892188.0,18.0,0
197.18,28.0,135.0,3114.92,1.0,784282.3333333334,16.0,0
21.149999999999977,70.0,180.0,3466.74,1.0,503523.6,16.0,0
218.37,62.0,105.0,9942.24,1.0,745423.3833333333,16.0,0
590.01,29.0,140.0,9791.74,3.0,916765.5,16.0,-1
697.82,44.0,153.0,6824.0,1.0,493436.56666666665,16.0,0
302.76,38.0,88.0,8583.39,3.0,509217.11666666664,17.0,-1
148.0,20.0,35.0,1488.65,1.0,936918.3833333333,16.0,0
22.25999999999999,19.0,56.0,5583.88,1.0,926718.8833333333,18.0,0
0.8600000000000136,25.0,139.0,1357.2200000000003,1.0,906622.9166666666,17.0,0
757.1,65.0,203.0,10553.23,1.0,936888.6833333333,17.0,0
38.81,25.0,145.0,1619.6,1.0,799999.7,18.0,0
76.50999999999999,49.0,120.0,9475.4,4.0,836166.0,16.0,1
32.45999999999998,31.0,10.0,8656.18,1.0,870549.7833333333,18.0,0
1022.75,62.0,158.0,207.73999999999978,1.0,942685.5166666667,16.0,0
20.639999999999986,22.0,59.0,949.3800000000001,1.0,811688.2,16.0,0
662.11,23.0,219.0,1996.38,1.0,922515.1333333333,16.0,0
288.77,55.0,110.0,8836.51,1.0,513567.4666666667,16.0,0
35.05000000000001,30.0,105.0,14330.47,1.0,581114.6833333333,18.0,0
214.73,46.0,26.0,5368.42,1.0,517779.5,18.0,0
25.379999999999995,57.0,66.0,8616.05,1.0,543848.5333333333,16.0,0
617.66,41.0,40.000000000000014,5906.58,1.0,926856.0166666667,16.0,0
446.39,63.0,77.0,7863.6,1.0,471745.81666666665,17.0,0
377.92,33.0,204.0,2254.71,1.0,893677.2833333333,17.0,0
11.04000000000002,30.0,43.0,6983.04,1.0,906593.2,18.0,0
275.46,36.0,67.0,9697.75,1.0,674823.1333333333,17.0,0
179.76,78.0,81.0,5909.52,1.0,692157.8833333333,16.0,0
32.339999999999975,44.0,45.0,7847.62,1.0,722357.05,16.0,0
273.92,79.0,109.0,4543.56,1.0,703581.7666666667,17.0,0
375.45,19.0,32.0,1307.23,1.0,481810.86666666664,17.0,0
388.98,23.0,155.0,1819.9099999999999,1.0,634498.3666666667,17.0,0
492.84,25.0,38.0,577.6700000000001,1.0,883586.0166666667,17.0,0
148.85,57.0,25.0,7802.36,1.0,490521.9166666667,16.0,0
119.94999999999999,62.0,47.0,2596.61,5.0,825977.3833333333,17.0,-1
391.66,50.0,103.0,2406.31,1.0,694957.0833333334,17.0,0
185.99,41.0,53.0,402.4499999999998,1.0,805879.9333333333,16.0,0
322.48,27.0,57.0,1238.4300000000003,1.0,866400.7333333333,16.0,0
20.269999999999982,18.0,22.0,796.3500000000004,1.0,483341.9666666667,16.0,0
280.61,47.0,129.0,7888.76,3.0,493413.6,16.0,0
199.02,61.0,269.0,4658.89,1.0,755495.7333333333,16.0,0
104.23000000000002,63.0,108.0,5009.29,1.0,552448.1,16.0,0
353.59,52.0,109.0,1822.3400000000001,5.0,648853.0166666667,17.0,-1
55.860000000000014,39.0,68.0,5346.46,1.0,936888.7166666667,17.0,0
10.769999999999982,31.0,178.0,10704.95,1.0,873552.2333333333,16.0,0
95.54999999999998,33.0,51.0,2434.74,1.0,826064.9666666667,16.0,0
477.07,27.0,278.0,6568.07,1.0,493416.95,16.0,0
9.100000000000023,52.0,63.0,2791.45,1.0,882240.2833333333,16.0,0
21.410000000000025,57.0,99.0,658.9099999999999,1.0,483341.61666666664,16.0,0
278.28,28.0,26.0,1346.88,1.0,574066.75,16.0,0
388.1,73.0,40.000000000000014,3022.12,1.0,634440.55,18.0,0
215.39,27.0,216.0,1582.5500000000002,1.0,722387.3333333334,16.0,0
194.37,66.0,161.0,14395.88,1.0,802934.2833333333,17.0,0
37.69999999999999,20.0,109.0,1741.1,1.0,710887.85,16.0,0
19.589999999999975,64.0,122.0,1061.69,1.0,729442.95,18.0,0
81.35,41.0,103.0,7192.45,1.0,936867.9333333333,17.0,0
314.54,58.0,228.0,9923.45,1.0,578376.9833333333,16.0,0
466.64,58.0,11.0,10915.11,1.0,614351.8166666667,16.0,0
397.01,22.0,100.0,719.5200000000004,1.0,654620.65,17.0,0
472.48,55.0,87.0,7128.82,1.0,886503.3833333333,17.0,0
67.15,59.0,14.0,9028.49,1.0,503453.8,17.0,0
102.67000000000002,79.0,119.0,4656.94,1.0,782784.55,17.0,0
460.09,35.0,146.0,6990.64,3.0,876423.1333333333,17.0,-1
453.49,66.0,147.0,6366.43,1.0,967202.45,16.0,0
267.17,26.0,170.0,1382.62,1.0,630191.3,16.0,0
111.25999999999999,66.0,43.0,14350.11,1.0,638820.4833333333,17.0,0
121.17000000000002,68.0,158.0,12990.77,1.0,453038.93333333335,17.0,0
213.28,51.0,94.0,4835.91,1.0,452982.36666666664,18.0,0
187.88,60.0,180.0,2154.58,1.0,650371.2,16.0,0
471.88,34.0,141.0,14833.34,1.0,533602.6333333333,18.0,0
83.79000000000002,57.0,47.0,5061.3,1.0,559651.2666666667,16.0,0
212.14,72.0,105.0,7225.06,1.0,644560.15,17.0,0
99.16,79.0,202.0,2607.58,1.0,885015.45,17.0,0
839.3300000000002,60.0,86.0,11538.97,1.0,794405.9666666667,16.0,0
29.910000000000025,76.0,43.0,2834.84,3.0,664782.1,16.0,-1
4.240000000000009,38.0,38.0,7822.73,1.0,815961.3833333333,16.0,0
50.28999999999999,58.0,64.0,7604.9,1.0,594233.6333333333,16.0,0
135.85,57.0,269.0,1480.3900000000003,1.0,660402.3166666667,17.0,0
368.53,68.0,34.0,13696.31,1.0,836157.7833333333,16.0,0
17.94999999999999,64.0,135.0,12344.9,1.0,745367.2833333333,17.0,0
127.80000000000001,31.0,47.0,8630.99,1.0,882241.1666666666,16.0,0
16.730000000000018,45.0,47.999999999999986,2202.62,1.0,893669.7,17.0,0
317.12,44.0,80.0,14409.74,1.0,473284.3,16.0,0
476.63,79.0,115.0,4894.25,1.0,673371.3333333334,17.0,0
156.58,24.0,160.0,8981.61,1.0,594246.4833333333,16.0,0
55.12000000000003,34.0,261.0,3791.99,1.0,594232.2666666667,16.0,0
15.740000000000009,27.0,38.0,690.1599999999999,1.0,957125.0,16.0,0
353.68,70.0,145.0,6777.12,1.0,523655.61666666664,16.0,0
297.15,76.0,178.0,5449.37,1.0,559558.6666666666,18.0,0
647.85,36.0,121.0,13779.97,1.0,483337.86666666664,16.0,0
75.04000000000002,49.0,178.0,9648.6,1.0,670502.7,17.0,0
273.92,28.0,35.0,1029.1499999999996,1.0,785654.8333333334,17.0,0
215.8,51.0,66.0,3656.62,1.0,771364.55,16.0,0
963.77,41.0,248.0,6710.51,1.0,693564.8333333334,16.0,0
420.6,26.0,55.0,1778.75,1.0,815999.1833333333,16.0,0
688.36,23.0,22.0,5191.13,1.0,709419.2666666667,16.0,0
285.18,55.0,150.0,14847.97,1.0,873570.4,16.0,0
213.55,63.0,15.0,5238.37,1.0,841926.6833333333,16.0,0
463.11,51.0,159.0,10238.82,1.0,582677.2166666667,16.0,0
150.03,73.0,176.0,7491.42,1.0,695034.15,16.0,0
428.61,51.0,131.0,2116.36,1.0,564007.3666666667,16.0,0
309.56,58.0,147.0,972.04,1.0,745359.4833333333,17.0,0
377.08,26.0,71.0,6430.86,1.0,903757.1666666666,17.0,0
77.25000000000003,68.0,157.0,14077.97,1.0,457337.88333333336,17.0,0
146.92,64.0,272.0,3990.6,1.0,608618.7833333333,16.0,0
126.6,22.0,146.0,961.6499999999996,1.0,759847.8333333334,16.0,0
101.33999999999997,24.0,46.0,703.2600000000002,1.0,880700.3666666667,17.0,0
184.97,58.0,268.0,1156.67,1.0,715164.4166666666,16.0,0
451.15,46.0,175.0,1356.4700000000003,1.0,886522.9166666666,16.0,0
516.47,25.0,94.0,1305.06,1.0,458829.0166666666,17.0,0
880.04,25.0,29.0,261.97000000000025,1.0,533588.9166666666,18.0,0
353.69,59.0,163.0,9500.79,1.0,633079.4166666666,16.0,0
66.69000000000003,25.0,140.0,1210.3300000000004,1.0,530883.9833333333,16.0,0
95.75,31.0,169.0,337.6199999999999,1.0,692112.65,16.0,0
43.91,27.0,86.0,1806.6800000000003,1.0,640180.9833333333,18.0,0
98.03,54.0,165.0,6323.45,1.0,463047.1666666667,18.0,0
617.66,42.0,128.0,7155.95,1.0,902342.0833333334,17.0,0
888.5700000000002,62.0,102.0,7896.14,1.0,733906.2333333333,16.0,0
107.48000000000002,22.0,129.0,591.2299999999996,1.0,483246.29999999993,18.0,0
36.56999999999999,62.0,69.0,2583.07,1.0,654677.4666666667,16.0,0
575.62,43.0,129.0,234.40999999999985,1.0,735220.7,18.0,0
84.88999999999999,37.0,70.0,4735.61,1.0,765525.0833333334,17.0,0
832.3,69.0,86.0,6617.52,1.0,692111.05,16.0,0
180.65,22.0,38.0,816.0100000000002,5.0,483255.68333333335,17.0,-1
7.759999999999991,52.0,84.0,7393.11,1.0,846176.1166666667,17.0,0
109.30000000000001,56.0,27.0,13510.11,1.0,661874.2333333333,16.0,0
230.08,79.0,124.0,4466.1,1.0,795828.1166666667,16.0,0
361.92,54.0,111.0,7474.31,1.0,896641.5833333334,16.0,0
71.29000000000002,68.0,55.0,7225.63,2.0,922505.75,17.0,0
122.44999999999999,46.0,98.0,7255.49,1.0,946997.6833333333,16.0,0
642.53,65.0,128.0,11417.91,1.0,644615.45,16.0,0
62.860000000000014,25.0,31.0,1040.4300000000003,1.0,785746.55,16.0,0
175.21,69.0,69.0,6039.04,1.0,458723.95,18.0,0
168.0,32.0,11.0,3498.58,1.0,630250.6666666666,16.0,0
11.45999999999998,67.0,73.0,6628.75,1.0,563956.6333333333,16.0,0
382.07,62.0,147.0,10156.09,1.0,745340.1666666666,17.0,0
13.480000000000018,18.0,20.0,521.8800000000001,3.0,591260.45,17.0,-1
65.32,28.0,54.0,9165.02,1.0,529435.3166666667,16.0,0
83.07000000000002,27.0,291.0,6704.76,4.0,961436.8166666667,16.0,-1
730.1,77.0,93.0,6384.05,1.0,673322.0333333333,18.0,0
85.31,62.0,27.0,6095.65,1.0,473282.15,16.0,0
726.61,18.0,277.0,1008.7600000000002,1.0,527978.8666666667,16.0,0
130.4,45.0,63.0,4381.24,1.0,836138.15,16.0,0
68.1,20.0,47.0,1382.8000000000002,1.0,967210.15,16.0,0
65.25999999999999,26.0,72.0,7380.63,1.0,477545.31666666665,17.0,0
191.62,63.0,51.0,1981.67,1.0,669047.2666666667,17.0,0
212.88,39.0,122.0,7036.72,1.0,769767.2166666667,18.0,0
88.38,30.0,138.0,3707.82,1.0,945597.6833333333,16.0,0
48.77000000000001,42.0,51.0,2040.1599999999999,1.0,730939.2333333333,17.0,0
289.1,27.0,206.0,267.52999999999975,1.0,693600.9833333333,16.0,0
390.09,26.0,49.0,2617.23,1.0,563957.5666666667,16.0,0
48.28999999999999,37.0,242.0,8883.4,1.0,584049.0333333333,17.0,0
333.83,63.0,135.0,1660.6599999999999,1.0,664704.2833333333,17.0,0
1074.29,67.0,79.0,2011.6,1.0,962847.9833333333,16.0,0
100.26999999999998,79.0,51.0,4309.9,1.0,694964.95,17.0,0
44.53999999999999,31.0,164.0,362.39999999999964,1.0,553904.0166666667,16.0,0
1156.18,52.0,40.000000000000014,836.6900000000005,1.0,589919.8333333334,16.0,0
82.17000000000002,28.0,20.999999999999986,1913.06,1.0,463064.5333333333,18.0,0
1045.45,19.0,150.0,563.46,1.0,533726.2,16.0,0
447.42,32.0,65.0,6133.22,1.0,463175.31666666665,16.0,0
590.26,25.0,47.999999999999986,1068.2799999999993,1.0,725268.0333333333,16.0,0
192.73,71.0,157.0,2037.75,1.0,553880.2333333333,16.0,0
146.01,26.0,269.0,221.78999999999996,1.0,804461.3,16.0,0
136.05,24.0,63.0,1127.54,3.0,936952.5833333334,16.0,0
11.569999999999993,56.0,64.0,2061.61,1.0,460313.6666666667,16.0,0
102.34,51.0,78.0,9326.28,1.0,771349.9666666667,16.0,0
7.819999999999993,36.0,273.0,2240.49,1.0,957013.0833333334,17.0,0
79.43,74.0,72.0,6579.37,1.0,674797.2166666667,17.0,0
386.97,58.0,137.0,1876.35,1.0,925394.4833333333,16.0,0
51.22,23.0,82.0,1664.5900000000001,1.0,710878.9833333333,16.0,0
256.05,54.0,35.0,6910.18,1.0,742544.9,16.0,0
7.7900000000000205,34.0,298.0,1319.85,1.0,729516.0,17.0,0
233.71,63.0,11.0,6095.5,1.0,572581.8666666667,17.0,0
176.37,55.0,126.0,2420.86,1.0,947008.2,16.0,0
122.63,21.0,153.0,359.0600000000004,1.0,811531.0,18.0,0
86.41,75.0,125.0,3128.71,1.0,846136.9166666666,17.0,0
21.569999999999993,54.0,71.0,7587.48,1.0,539518.2666666667,16.0,0
82.67000000000002,26.0,46.0,290.59000000000015,1.0,628766.9,16.0,0
451.35,47.0,223.0,7707.96,1.0,612802.05,18.0,0
299.42,63.0,53.0,4735.41,1.0,483284.3333333334,17.0,0
543.47,18.0,122.0,6165.03,1.0,644573.5833333334,17.0,0
346.76,21.0,116.0,1637.75,1.0,447337.29999999993,16.0,0
47.48000000000002,24.0,66.0,585.5200000000004,1.0,896601.45,16.0,0
64.92000000000002,58.0,236.0,5481.76,1.0,769763.9833333333,18.0,0
350.72,28.0,47.999999999999986,1982.9,1.0,661889.6166666667,16.0,0
3.8000000000000114,65.0,174.0,5766.96,1.0,663358.8833333333,16.0,0
22.54000000000002,26.0,42.0,7139.11,1.0,623031.3333333334,16.0,0
767.14,62.0,38.0,4732.57,1.0,623024.3166666667,16.0,0
167.47,35.0,103.0,2293.13,1.0,487586.75,17.0,0
43.650000000000006,30.0,212.0,2870.67,1.0,533748.35,16.0,0
391.08,56.0,105.0,6885.16,1.0,800098.7666666667,17.0,0
390.77,44.0,34.0,5500.56,1.0,533766.5666666667,16.0,0
508.1600000000001,39.0,131.0,5609.44,1.0,844670.7333333333,18.0,0
36.75999999999999,65.0,108.0,1228.9300000000003,1.0,826040.4166666666,16.0,0
332.33,27.0,101.0,192.6300000000001,1.0,723785.8166666667,17.0,0
362.09,32.0,31.0,6590.28,1.0,886508.5166666667,16.0,0
42.579999999999984,30.0,80.0,13485.0,1.0,916777.5,16.0,0
122.35,53.0,188.0,6472.5,1.0,823098.8833333333,17.0,0
248.66,28.0,113.0,2571.39,1.0,921024.6,17.0,0
461.25,54.0,171.0,676.1000000000004,1.0,624396.4,17.0,0
61.77000000000001,56.0,49.0,12352.2,1.0,579785.05,17.0,0
268.92,29.0,148.0,8765.38,1.0,644614.1333333333,16.0,0
303.97,24.0,77.0,1590.88,5.0,922512.3666666667,16.0,-1
219.02,54.0,68.0,7375.73,1.0,443018.25,16.0,0
125.13999999999999,20.0,31.0,1845.1800000000003,1.0,624411.4,17.0,0
47.599999999999994,53.0,115.0,1382.5100000000002,1.0,892165.4833333333,18.0,0
592.82,74.0,248.0,7508.98,1.0,599926.4166666666,17.0,0
372.5,22.0,211.0,3901.82,1.0,553794.6333333333,18.0,0
4.720000000000027,32.0,20.0,4792.01,1.0,816005.6,16.0,0
144.93,42.0,74.0,6887.52,1.0,774217.3,16.0,0
316.56,28.0,261.0,8643.51,1.0,622899.7166666667,18.0,0
9.180000000000007,22.0,140.0,887.3199999999997,1.0,700678.8166666667,18.0,0
421.25,25.0,66.0,7174.69,1.0,962873.7833333333,16.0,0
185.71000000000004,48.0,194.0,2679.91,1.0,654714.4166666666,16.0,0
1432.02,60.0,138.0,4315.07,1.0,608539.45,17.0,0
26.269999999999982,45.0,177.0,8853.93,1.0,860627.4833333333,16.0,0
297.03,61.0,151.0,1088.6200000000003,1.0,608581.6666666666,17.0,0
341.67,53.0,96.0,1442.29,5.0,876443.65,16.0,-1
99.51999999999995,52.0,127.0,3798.09,1.0,825982.6,17.0,0
881.1000000000001,28.0,16.0,9951.68,1.0,513562.06666666665,16.0,0
139.69,52.0,180.0,9567.94,1.0,730965.2333333333,17.0,0
42.72,37.0,143.0,2669.66,1.0,640271.8166666667,16.0,0
112.72,31.0,17.0,9630.0,1.0,846218.0166666667,16.0,0
568.88,19.0,105.0,1307.8599999999997,1.0,911019.7833333333,16.0,0
189.03,28.0,50.0,1916.46,1.0,811574.95,17.0,0
199.8,20.0,163.0,167.27999999999975,1.0,674872.7333333333,16.0,0
189.07999999999998,68.0,238.0,10790.8,1.0,866395.5833333334,16.0,0
958.9000000000001,31.0,135.0,9977.49,1.0,703656.6833333333,16.0,0
409.59,35.0,50.0,14563.02,1.0,856323.2333333333,16.0,0
349.34,28.0,245.0,614.1400000000003,1.0,957077.0666666667,16.0,0
283.15,24.0,180.0,603.79,1.0,648939.55,16.0,0
151.82,51.0,105.0,2197.12,1.0,684939.15,16.0,0
438.59,37.0,103.0,8994.39,1.0,533661.3833333333,17.0,0
590.57,79.0,93.0,3224.6,1.0,712319.7,16.0,0
63.74000000000004,63.0,31.0,4336.4,1.0,602778.45,17.0,0
77.01999999999998,59.0,132.0,800.8299999999999,1.0,640309.5333333333,16.0,0
501.15,47.0,208.0,8821.84,1.0,634444.3166666667,18.0,0
